2.695312500000000000e+00 -3.144531250000000000e-01 2.304687500000000000e-01 8.737819671630859375e+01 -3.578659820556640625e+01 -1.897302856445312500e+02 7.813014030456542969e+00 1.194477267563343048e-02 5.596953515625000000e+04
4.741210937500000000e-01 -2.343750000000000000e-02 2.773437500000000000e-01 7.787867736816406250e+01 -3.311156463623046875e+01 -2.666091308593750000e+02 6.843303203582763672e+00 4.724518582224845886e-02 5.978522656250000000e+04
-3.173828125000000000e-02 -1.328125000000000000e-01 -8.593750000000000000e-02 7.844091033935546875e+01 -5.546829223632812500e+00 -2.698332824707031250e+02 1.031453609466552734e+01 5.191569775342941284e-02 6.158408593750000000e+04
4.882812500000000000e-04 3.457031250000000000e-01 -2.265625000000000000e-01 6.626599121093750000e+01 3.822745895385742188e+01 -2.567591857910156250e+02 9.990313529968261719e+00 9.607600979506969452e-03 4.147244531250000000e+04
-1.289062500000000000e-01 1.953125000000000000e-03 -1.054687500000000000e-01 2.484015846252441406e+01 3.963243103027343750e+01 -1.875933990478515625e+02 7.202778339385986328e+00 3.370124474167823792e-02 4.787210156250000000e+04
-9.291992187500000000e-01 -1.289062500000000000e-01 9.570312500000000000e-01 1.352565155029296875e+02 2.147399711608886719e+01 -1.964790802001953125e+02 4.779716968536376953e+00 3.201475366950035095e-02 7.379792187500000000e+04
-9.106445312500000000e-01 -2.320312500000000000e+00 -1.316406250000000000e+00 2.412061309814453125e+01 -2.063326835632324219e+00 -1.840813903808593750e+02 6.645393371582031250e+00 1.302228495478630066e-02 6.244763281250000000e+04
-1.042968750000000000e+00 -1.503906250000000000e-01 -9.531250000000000000e-01 9.114826202392578125e+00 5.596752929687500000e+01 -2.521399383544921875e+02 1.043161582946777344e+01 9.468929842114448547e-03 4.641385156250000000e+04
2.157226562500000000e+00 -8.007812500000000000e-01 -9.375000000000000000e-01 1.961633110046386719e+01 -2.710979270935058594e+01 -2.613270568847656250e+02 7.881345748901367188e+00 7.056890986859798431e-03 5.768406250000000000e+04
3.076171875000000000e-01 3.515625000000000000e-01 -4.414062500000000000e-01 9.799445152282714844e+00 -3.994848251342773438e+01 -2.138663940429687500e+02 1.085664749145507812e+01 7.506577298045158386e-03 4.829298828125000000e+04
6.889648437500000000e-01 4.316406250000000000e-01 5.664062500000000000e-01 7.853636169433593750e+01 -1.159132766723632812e+02 -2.574687805175781250e+02 8.657598495483398438e+00 1.326053682714700699e-02 5.273040234375000000e+04
1.002441406250000000e+00 2.968750000000000000e-01 -1.343750000000000000e+00 3.101669502258300781e+01 -5.273941421508789062e+01 -2.230644073486328125e+02 8.856537818908691406e+00 7.230601739138364792e-03 6.434048828125000000e+04
-1.450195312500000000e-01 -5.195312500000000000e-01 -3.906250000000000000e-03 4.792916488647460938e+01 -6.612412261962890625e+01 -2.297991638183593750e+02 7.266059875488281250e+00 3.788543865084648132e-02 6.429383203125000000e+04
-4.946289062500000000e-01 4.238281250000000000e-01 1.171875000000000000e-01 8.866405487060546875e+01 7.948918914794921875e+01 -1.549851226806640625e+02 1.020397853851318359e+01 3.217868041247129440e-03 7.354100781250000000e+04
-1.606445312500000000e-01 -1.757812500000000000e-02 2.460937500000000000e-01 4.139762496948242188e+01 4.857051467895507812e+01 -1.426871337890625000e+02 7.997937679290771484e+00 6.616658717393875122e-02 4.794666796875000000e+04
-1.723632812500000000e-01 1.648437500000000000e+00 1.898437500000000000e+00 2.434183311462402344e+01 -9.229522705078125000e+01 -2.262238616943359375e+02 1.064962005615234375e+01 2.209977945312857628e-03 7.382329687500000000e+04
-1.689453125000000000e-01 3.144531250000000000e-01 -9.765625000000000000e-02 8.488759613037109375e+01 -5.866055679321289062e+01 -2.187947387695312500e+02 8.931184768676757812e+00 2.055575512349605560e-02 6.202107421875000000e+04
-1.834472656250000000e+00 1.164062500000000000e+00 8.710937500000000000e-01 5.191418838500976562e+01 7.428443145751953125e+01 -1.784694519042968750e+02 9.455212593078613281e+00 8.091601543128490448e-03 4.952986718750000000e+04
9.233398437500000000e-01 6.113281250000000000e-01 2.539062500000000000e-01 2.743053627014160156e+01 -3.845155477523803711e+00 -2.645921630859375000e+02 5.870827198028564453e+00 1.918119378387928009e-02 5.962536718750000000e+04
9.277343750000000000e-03 1.953125000000000000e-02 -2.382812500000000000e-01 9.035413360595703125e+01 -3.718073654174804688e+01 -1.725740966796875000e+02 8.816352844238281250e+00 3.527947142720222473e-02 6.079981250000000000e+04
-6.674804687500000000e-01 5.996093750000000000e-01 1.992187500000000000e-01 -4.089128494262695312e+01 -1.752941703796386719e+01 -2.980942993164062500e+02 1.020090675354003906e+01 4.644162021577358246e-03 3.120811523437500000e+04
1.801757812500000000e-01 7.421875000000000000e-02 -7.031250000000000000e-02 6.877742767333984375e+01 2.680506324768066406e+01 -2.025438079833984375e+02 8.991640090942382812e+00 4.105869680643081665e-02 4.586103515625000000e+04
1.200195312500000000e+00 -4.609375000000000000e-01 1.835937500000000000e-01 3.788056945800781250e+01 -3.174812889099121094e+01 -2.866646728515625000e+02 1.106717205047607422e+01 4.720187745988368988e-03 5.922757812500000000e+04
1.694335937500000000e-01 3.632812500000000000e-01 3.242187500000000000e-01 1.063223495483398438e+02 5.727552771568298340e-01 -3.277813415527343750e+02 7.516859054565429688e+00 1.252858340740203857e-02 4.494732421875000000e+04
9.375000000000000000e-02 -4.882812500000000000e-02 -5.234375000000000000e-01 6.688142395019531250e+01 -2.658438873291015625e+01 -2.398611450195312500e+02 1.112114334106445312e+01 1.139303203672170639e-02 3.930331640625000000e+04
-7.265625000000000000e-01 -7.187500000000000000e-01 1.640625000000000000e-01 5.789653015136718750e+01 -4.643648529052734375e+01 -1.305294952392578125e+02 1.096096611022949219e+01 1.007916033267974854e-02 5.443384375000000000e+04
-3.007812500000000000e-01 7.382812500000000000e-01 5.195312500000000000e-01 9.795488739013671875e+01 1.671844673156738281e+01 -2.199955902099609375e+02 7.648152828216552734e+00 9.398031048476696014e-03 4.518500000000000000e+04
-8.056640625000000000e-02 -2.656250000000000000e-01 -9.648437500000000000e-01 -5.611536979675292969e+00 -2.884709167480468750e+01 -1.739681091308593750e+02 7.649822235107421875e+00 1.390797272324562073e-02 5.642444531250000000e+04
-2.177734375000000000e-01 -2.500000000000000000e-01 -1.289062500000000000e-01 3.803904342651367188e+01 9.756029129028320312e+00 -1.306812744140625000e+02 8.301545143127441406e+00 1.800803095102310181e-02 5.134432421875000000e+04
1.071289062500000000e+00 -4.785156250000000000e-01 -9.960937500000000000e-01 1.160788917541503906e+01 8.879539489746093750e+01 -2.761495056152343750e+02 8.112586975097656250e+00 7.033111061900854111e-03 6.026808203125000000e+04
-8.569335937500000000e-01 -1.216796875000000000e+00 -9.414062500000000000e-01 -2.603696441650390625e+01 -2.174235153198242188e+01 -1.748179931640625000e+02 8.506823539733886719e+00 2.047737501561641693e-02 5.905477343750000000e+04
2.193359375000000000e+00 -1.738281250000000000e-01 -7.265625000000000000e-01 4.555533981323242188e+01 1.598899625241756439e-02 -2.322737884521484375e+02 1.002278137207031250e+01 3.758729901164770126e-03 5.771256250000000000e+04
-6.689453125000000000e-02 5.859375000000000000e-03 -2.578125000000000000e-01 5.961367416381835938e+01 3.587351989746093750e+01 -2.532957153320312500e+02 9.000534057617187500e+00 1.707428321242332458e-02 4.228010937500000000e+04
-2.768554687500000000e-01 -1.269531250000000000e-01 2.421875000000000000e-01 5.478391647338867188e+01 -2.560125732421875000e+01 -1.972583160400390625e+02 8.108682632446289062e+00 4.386219754815101624e-02 6.457187500000000000e+04
-1.354980468750000000e+00 4.882812500000000000e-02 5.429687500000000000e-01 5.922925567626953125e+01 4.710426712036132812e+01 -1.892911376953125000e+02 8.237679481506347656e+00 3.035972639918327332e-02 7.545894531250000000e+04
3.925781250000000000e-01 7.226562500000000000e-02 8.203125000000000000e-02 1.230346069335937500e+02 -2.023092269897460938e+01 -2.584047546386718750e+02 7.499435424804687500e+00 6.154266372323036194e-02 6.753985156250000000e+04
2.182617187500000000e-01 6.835937500000000000e-02 -1.218750000000000000e+00 1.276650905609130859e+01 -4.137756347656250000e+00 -2.564755554199218750e+02 7.545224666595458984e+00 1.591229625046253204e-02 4.882095312500000000e+04
-5.712890625000000000e-02 9.179687500000000000e-02 -1.210937500000000000e-01 -9.514712333679199219e+00 -5.102734565734863281e+00 -2.327239074707031250e+02 8.858760833740234375e+00 4.527791589498519897e-02 5.730575390625000000e+04
1.982421875000000000e-01 1.699218750000000000e-01 2.734375000000000000e-02 5.089863204956054688e+01 2.389129638671875000e+00 -2.212276611328125000e+02 9.707935333251953125e+00 3.055370971560478210e-02 6.092179687500000000e+04
2.892578125000000000e+00 -2.166015625000000000e+00 2.964843750000000000e+00 6.933604431152343750e+01 9.598363876342773438e+00 -2.619227905273437500e+02 8.863823890686035156e+00 6.762377452105283737e-03 5.473666015625000000e+04
-2.960449218750000000e+00 -2.464843750000000000e+00 -1.449218750000000000e+00 7.118949127197265625e+01 4.547480392456054688e+01 -2.137862701416015625e+02 1.250542354583740234e+01 1.279240823350846767e-04 5.465905859375000000e+04
4.248046875000000000e-02 -5.371093750000000000e-01 -5.195312500000000000e-01 -1.553487658500671387e+00 2.793472099304199219e+01 -2.229275054931640625e+02 6.765635013580322266e+00 9.705455973744392395e-03 4.452528125000000000e+04
-3.320312500000000000e-02 -9.179687500000000000e-02 1.171875000000000000e-02 1.822450280189514160e+00 -1.888549423217773438e+01 -2.295868377685546875e+02 8.183606147766113281e+00 3.433119505643844604e-02 4.640017968750000000e+04
2.092285156250000000e+00 2.052734375000000000e+00 -1.304687500000000000e+00 3.117724418640136719e+01 -1.131726551055908203e+01 -2.204971771240234375e+02 7.747159481048583984e+00 5.045309662818908691e-03 5.332222656250000000e+04
-9.375000000000000000e-02 -1.992187500000000000e-01 1.289062500000000000e-01 1.834610176086425781e+01 4.808965301513671875e+01 -1.946604614257812500e+02 7.694935798645019531e+00 2.074867486953735352e-02 5.863909765625000000e+04
-9.375000000000000000e-02 1.562500000000000000e-01 1.054687500000000000e-01 5.876905441284179688e+01 -4.220018386840820312e+01 -3.197479858398437500e+02 7.698026657104492188e+00 4.415015876293182373e-02 6.506675390625000000e+04
1.396484375000000000e-01 -3.710937500000000000e-01 -1.562500000000000000e-02 1.627049064636230469e+01 1.478675556182861328e+01 -1.999599609375000000e+02 7.234378337860107422e+00 2.128025516867637634e-02 6.448493359375000000e+04
2.731933593750000000e+00 2.187500000000000000e-01 -1.195312500000000000e+00 1.469008636474609375e+02 -1.468978118896484375e+01 -2.346718292236328125e+02 9.232149124145507812e+00 6.529065780341625214e-03 4.347549609375000000e+04
7.099609375000000000e-01 3.750000000000000000e-01 9.257812500000000000e-01 1.047956466674804688e+02 -5.332754516601562500e+01 -2.538003540039062500e+02 1.014694786071777344e+01 5.886220373213291168e-03 5.537866406250000000e+04
-1.083984375000000000e-01 3.144531250000000000e-01 -1.953125000000000000e-02 -6.530882263183593750e+01 9.939485549926757812e+00 -1.329503021240234375e+02 1.074355125427246094e+01 1.737865991890430450e-02 5.551018750000000000e+04
1.704101562500000000e+00 -1.736328125000000000e+00 -8.281250000000000000e-01 -3.331017971038818359e+00 1.014571571350097656e+01 -2.580799255371093750e+02 7.276645183563232422e+00 6.413911469280719757e-03 4.497554296875000000e+04
5.317382812500000000e-01 -6.406250000000000000e-01 -1.019531250000000000e+00 2.774479866027832031e+00 -1.834454178810119629e+00 -2.258763275146484375e+02 9.234443664550781250e+00 8.037412539124488831e-03 4.444397656250000000e+04
-1.732910156250000000e+00 -9.980468750000000000e-01 9.531250000000000000e-01 3.212240982055664062e+01 -1.286866378784179688e+01 -2.236774444580078125e+02 8.860449790954589844e+00 9.735448285937309265e-03 5.035258984375000000e+04
-5.468750000000000000e-02 -4.785156250000000000e-01 1.562500000000000000e-02 2.965429782867431641e+00 -2.034572029113769531e+01 -2.266121063232421875e+02 1.083852577209472656e+01 7.256207987666130066e-03 4.520857031250000000e+04
-2.739257812500000000e-01 2.343750000000000000e-02 -1.484375000000000000e-01 8.745470428466796875e+01 -1.395913124084472656e+01 -1.812426757812500000e+02 1.055013275146484375e+01 2.404948510229587555e-02 6.486963671875000000e+04
2.421875000000000000e-01 -2.949218750000000000e-01 3.789062500000000000e-01 8.216010284423828125e+01 -4.589904785156250000e+00 -2.645289306640625000e+02 8.901148796081542969e+00 2.329202368855476379e-02 3.947297656250000000e+04
-2.246093750000000000e-02 2.675781250000000000e-01 4.140625000000000000e-01 9.771020507812500000e+01 2.579960632324218750e+01 -2.362561035156250000e+02 9.058654785156250000e+00 6.971599534153938293e-03 6.419536718750000000e+04
-4.189453125000000000e-01 -3.613281250000000000e-01 -2.265625000000000000e-01 2.484390068054199219e+01 9.844303131103515625e+01 -1.423051605224609375e+02 1.012162017822265625e+01 6.160492077469825745e-03 7.027910156250000000e+04
5.825195312500000000e-01 -5.859375000000000000e-03 -5.507812500000000000e-01 4.430991363525390625e+01 -9.517745971679687500e+01 -3.077202758789062500e+02 7.541148662567138672e+00 2.885846979916095734e-02 6.518133984375000000e+04
3.388671875000000000e-01 5.859375000000000000e-03 2.421875000000000000e-01 4.481580734252929688e+01 1.278314876556396484e+01 -2.032883605957031250e+02 1.025655746459960938e+01 1.904188282787799835e-02 3.307946093750000000e+04
-2.929687500000000000e-03 6.425781250000000000e-01 6.640625000000000000e-02 1.064965972900390625e+02 -1.369110393524169922e+01 -3.263135986328125000e+02 7.770319938659667969e+00 9.803860448300838470e-03 6.067903125000000000e+04
-9.326171875000000000e-02 2.500000000000000000e-01 -2.031250000000000000e-01 8.504029083251953125e+01 -2.559515762329101562e+01 -2.848766784667968750e+02 9.253901481628417969e+00 1.509245485067367554e-02 6.561700781250000000e+04
6.420898437500000000e-01 -2.167968750000000000e+00 -5.312500000000000000e-01 1.106707668304443359e+01 -4.646906280517578125e+01 -2.609238281250000000e+02 8.953195571899414062e+00 1.091817021369934082e-02 4.256784375000000000e+04
-1.456054687500000000e+00 1.046875000000000000e+00 1.367187500000000000e-01 6.289979553222656250e+01 2.697394180297851562e+01 -2.090847320556640625e+02 8.840503692626953125e+00 1.090205926448106766e-02 6.605882031250000000e+04
-1.098632812500000000e-01 -2.480468750000000000e-01 -5.000000000000000000e-01 1.310869979858398438e+01 9.848736763000488281e+00 -2.039901733398437500e+02 7.606271743774414062e+00 1.902981661260128021e-02 5.202479687500000000e+04
2.285156250000000000e-01 2.011718750000000000e-01 4.296875000000000000e-01 7.918350219726562500e+01 -7.137244415283203125e+01 -3.016910095214843750e+02 7.960392475128173828e+00 2.364235557615756989e-02 3.974692578125000000e+04
6.098632812500000000e-01 5.917968750000000000e-01 5.664062500000000000e-01 5.973482513427734375e+01 -3.323402786254882812e+01 -2.528321228027343750e+02 8.977010726928710938e+00 1.188308279961347580e-02 5.824775781250000000e+04
-2.311035156250000000e+00 2.353515625000000000e+00 -2.824218750000000000e+00 1.013654994964599609e+01 -5.389752388000488281e+00 -1.877939453125000000e+02 1.033109569549560547e+01 2.407283056527376175e-03 5.276159765625000000e+04
-2.011718750000000000e-01 7.812500000000000000e-02 3.593750000000000000e-01 1.413413696289062500e+02 9.891488075256347656e+00 -1.980592041015625000e+02 9.348475456237792969e+00 2.142964303493499756e-02 3.937124218750000000e+04
1.806640625000000000e-02 -4.296875000000000000e-02 5.078125000000000000e-02 6.791379547119140625e+01 -3.992087936401367188e+01 -2.784037475585937500e+02 1.089643573760986328e+01 9.877190925180912018e-03 5.950484375000000000e+04
4.106445312500000000e-01 -2.539062500000000000e-02 -2.421875000000000000e-01 2.654649734497070312e+01 -3.896339797973632812e+01 -2.556380310058593750e+02 7.448704719543457031e+00 3.483452647924423218e-02 8.465878125000000000e+04
-1.758789062500000000e+00 -1.953125000000000000e-01 -9.531250000000000000e-01 4.876515960693359375e+01 1.123233318328857422e+01 -1.577406616210937500e+02 4.978021144866943359e+00 1.749935559928417206e-02 8.180827343750000000e+04
-7.490234375000000000e-01 2.773437500000000000e-01 -1.226562500000000000e+00 6.522029113769531250e+01 -3.426308059692382812e+01 -1.807245635986328125e+02 1.115995788574218750e+01 8.624867536127567291e-03 6.451825781250000000e+04
-1.166992187500000000e-01 -1.406250000000000000e-01 7.421875000000000000e-02 6.540795898437500000e+01 3.691059112548828125e+01 -1.942489776611328125e+02 1.114510059356689453e+01 7.809763774275779724e-03 5.476761328125000000e+04
-6.186523437500000000e-01 -3.275390625000000000e+00 -1.835937500000000000e-01 5.378601837158203125e+01 3.150714683532714844e+01 -2.089817199707031250e+02 7.614559650421142578e+00 1.103669963777065277e-02 5.441444921875000000e+04
1.347656250000000000e-01 1.445312500000000000e-01 2.226562500000000000e-01 7.006039428710937500e+01 3.363103103637695312e+01 -2.368125915527343750e+02 8.748629570007324219e+00 1.666559465229511261e-02 5.824819531250000000e+04
4.057617187500000000e-01 -5.136718750000000000e-01 4.101562500000000000e-01 5.772014999389648438e+01 6.528427886962890625e+01 -3.273240356445312500e+02 1.102691650390625000e+01 5.472836550325155258e-03 8.565791406250000000e+04
5.322265625000000000e-02 -2.617187500000000000e-01 -2.304687500000000000e-01 8.191035461425781250e+01 -3.512736892700195312e+01 -2.181173858642578125e+02 1.026234912872314453e+01 1.079825311899185181e-02 5.582976953125000000e+04
-1.152343750000000000e-01 -3.222656250000000000e-01 -1.214843750000000000e+00 -6.079995346069335938e+01 -3.950521469116210938e+01 -2.206804351806640625e+02 7.687974452972412109e+00 8.019436150789260864e-03 6.160353125000000000e+04
1.586914062500000000e-01 1.289062500000000000e-01 2.187500000000000000e-01 1.176548919677734375e+02 2.103331565856933594e+01 -2.343238067626953125e+02 1.045187568664550781e+01 5.353247746825218201e-03 5.200792968750000000e+04
5.571289062500000000e-01 -2.539062500000000000e-02 -8.593750000000000000e-02 1.111364841461181641e+01 9.136897087097167969e+00 -2.828000183105468750e+02 7.581791877746582031e+00 2.242692001163959503e-02 4.820478515625000000e+04
6.054687500000000000e-02 -5.488281250000000000e-01 6.210937500000000000e-01 5.486427688598632812e+01 3.175733947753906250e+01 -1.614602813720703125e+02 1.013835144042968750e+01 7.652285974472761154e-03 5.422735546875000000e+04
1.787109375000000000e-01 -1.035156250000000000e-01 2.851562500000000000e-01 8.186469268798828125e+01 -5.999299526214599609e+00 -1.960504455566406250e+02 9.305960655212402344e+00 2.401678822934627533e-02 3.593392578125000000e+04
2.847656250000000000e+00 7.617187500000000000e-01 1.820312500000000000e+00 8.905862426757812500e+01 -4.274625778198242188e+01 -2.152479248046875000e+02 8.440575599670410156e+00 3.953676670789718628e-03 6.154340234375000000e+04
4.628906250000000000e-01 -2.539062500000000000e-02 -3.007812500000000000e-01 7.000865936279296875e+01 -7.976176452636718750e+01 -2.899079589843750000e+02 7.481503486633300781e+00 2.957017533481121063e-02 7.344732031250000000e+04
7.158203125000000000e-01 9.804687500000000000e-01 1.378906250000000000e+00 5.902484512329101562e+01 -3.585409545898437500e+01 -2.589518432617187500e+02 8.292013168334960938e+00 9.769399650394916534e-03 6.379688281250000000e+04
-7.109375000000000000e-01 -1.224609375000000000e+00 -1.964843750000000000e+00 -1.424625015258789062e+01 3.493942260742187500e+01 -1.647778778076171875e+02 7.791869163513183594e+00 4.856370855122804642e-03 6.977680468750000000e+04
3.212890625000000000e-01 -2.167968750000000000e-01 -2.500000000000000000e-01 1.121732406616210938e+02 7.481060981750488281e+00 -1.420967102050781250e+02 1.007732009887695312e+01 9.224520996212959290e-03 6.339212890625000000e+04
-4.980468750000000000e-02 -1.210937500000000000e-01 -1.562500000000000000e-02 8.963040161132812500e+01 -7.835130310058593750e+01 -1.694244995117187500e+02 1.016550064086914062e+01 3.207879886031150818e-02 4.924674218750000000e+04
2.138671875000000000e-01 4.160156250000000000e-01 -4.296875000000000000e-02 1.285250244140625000e+02 -2.393417358398437500e+01 -2.406721343994140625e+02 8.773118972778320312e+00 1.403261255472898483e-02 5.589659765625000000e+04
-3.901367187500000000e-01 2.343750000000000000e-01 3.710937500000000000e-01 -2.743963050842285156e+01 -4.092387771606445312e+01 -2.368838653564453125e+02 1.102457523345947266e+01 1.073905266821384430e-02 5.170804687500000000e+04
3.798828125000000000e-01 3.164062500000000000e-01 3.515625000000000000e-02 1.607346725463867188e+01 8.562914276123046875e+01 -2.455445709228515625e+02 9.617053031921386719e+00 7.480842061340808868e-03 5.037282812500000000e+04
-4.995117187500000000e-01 2.304687500000000000e-01 1.359375000000000000e+00 9.259175109863281250e+01 -2.831026458740234375e+01 -2.262803649902343750e+02 9.504433631896972656e+00 1.355388574302196503e-02 7.286798437500000000e+04
2.358398437500000000e-01 -1.328125000000000000e-01 1.132812500000000000e-01 5.004305267333984375e+01 -1.500970840454101562e+01 -3.214477539062500000e+02 4.679621696472167969e+00 2.950968220829963684e-02 5.105733593750000000e+04
4.604492187500000000e-01 -5.937500000000000000e-01 1.144531250000000000e+00 7.281132507324218750e+01 2.301787948608398438e+01 -2.384194183349609375e+02 8.449843406677246094e+00 2.806593105196952820e-02 4.097350000000000000e+04
-1.860351562500000000e-01 2.832031250000000000e-01 1.914062500000000000e-01 1.520726318359375000e+02 9.986305236816406250e+01 -2.487966918945312500e+02 8.538210868835449219e+00 1.536004431545734406e-02 8.564566406250000000e+04
2.119140625000000000e-01 -2.421875000000000000e-01 1.953125000000000000e-02 6.299526977539062500e+01 -5.778481006622314453e+00 -2.766376037597656250e+02 7.625294208526611328e+00 3.320131823420524597e-02 4.966989062500000000e+04
2.480468750000000000e-01 3.929687500000000000e+00 -4.273437500000000000e+00 4.965569305419921875e+01 -1.620821380615234375e+01 -2.377861938476562500e+02 7.777512073516845703e+00 5.983756855130195618e-03 4.512377734375000000e+04
-1.083984375000000000e-01 -3.398437500000000000e-01 -2.695312500000000000e-01 8.372894287109375000e+01 4.933652114868164062e+01 -3.368840026855468750e+02 1.092109203338623047e+01 3.949166275560855865e-03 9.616039843750000000e+04
-7.812500000000000000e-02 -2.363281250000000000e-01 7.421875000000000000e-02 3.479596710205078125e+01 4.380104446411132812e+01 -2.028851165771484375e+02 7.222218990325927734e+00 3.977701067924499512e-02 3.371438281250000000e+04
2.934570312500000000e-01 -2.968750000000000000e-01 1.257812500000000000e+00 5.057765960693359375e+01 -8.727942466735839844e+00 -1.874147949218750000e+02 1.105060291290283203e+01 8.717955090105533600e-03 4.284536328125000000e+04
-2.788085937500000000e-01 -1.640625000000000000e-01 9.375000000000000000e-02 4.592823028564453125e+01 2.284281349182128906e+01 -1.749291534423828125e+02 7.196259975433349609e+00 3.736178204417228699e-02 8.474615625000000000e+04
1.367187500000000000e-02 3.925781250000000000e-01 2.460937500000000000e-01 1.483148651123046875e+02 4.863821792602539062e+01 -2.896221618652343750e+02 8.626011848449707031e+00 4.339662939310073853e-02 4.800489062500000000e+04
1.100097656250000000e+00 1.142578125000000000e+00 9.453125000000000000e-01 6.481721496582031250e+01 -5.161164855957031250e+01 -2.703194274902343750e+02 4.724973201751708984e+00 1.228045672178268433e-02 5.218875781250000000e+04
-9.638671875000000000e-01 -2.259765625000000000e+00 1.523437500000000000e-01 4.604804992675781250e+00 -4.245249176025390625e+01 -2.111394805908203125e+02 8.148822784423828125e+00 5.950328428298234940e-03 5.082418359375000000e+04
-1.108398437500000000e-01 5.273437500000000000e-02 3.398437500000000000e-01 8.803646850585937500e+01 5.814538955688476562e+00 -2.304894561767578125e+02 7.498521804809570312e+00 5.772672221064567566e-02 4.955456640625000000e+04
-1.420898437500000000e-01 9.765625000000000000e-02 -4.882812500000000000e-01 1.271431579589843750e+02 5.245016098022460938e+01 -2.025724639892578125e+02 8.818325042724609375e+00 1.931949891149997711e-02 4.813909375000000000e+04
-9.521484375000000000e-02 1.113281250000000000e+00 5.390625000000000000e-01 1.035407867431640625e+02 -3.471700286865234375e+01 -2.699663391113281250e+02 8.327276229858398438e+00 1.630545035004615784e-02 4.542270312500000000e+04
4.965820312500000000e-01 -1.210937500000000000e-01 9.765625000000000000e-01 1.435343933105468750e+02 4.058831405639648438e+01 -2.665059509277343750e+02 1.013260936737060547e+01 8.313322439789772034e-03 6.056290234375000000e+04
1.879882812500000000e-01 -1.386718750000000000e-01 -6.250000000000000000e-01 -3.251897048950195312e+01 -3.471902465820312500e+01 -3.074694213867187500e+02 9.154750823974609375e+00 6.823249626904726028e-03 6.334948437500000000e+04
2.484375000000000000e+00 -1.191406250000000000e-01 2.089843750000000000e+00 7.605288696289062500e+01 -2.815497970581054688e+01 -2.444884033203125000e+02 1.036494541168212891e+01 1.692987605929374695e-02 6.279272265625000000e+04
